seed_id,k,v,t,n,seed,count_symbols,min_unique_pairs,sum_unique_pairs,collision_penalty,lag_unique_counts,position_covered,position_missing,position_pct,position_pair_counts,full_covered,full_missing,full_pct,full_pair_counts
517,11,2,3,11,0 0 1 1 0 1 0 0 1 1 1,5 6,,,,,1166,154,88.333333,7 7 8 8 7 8 7 6 7 6 6 6 6 7 7 6 7 7 7 8 8 8 6 8 8 7 8 8 6 8 7 6 8 7 7 8 6 7 8 8 6 7 7 6 7 7 7 8 8 7 8 7 6 6 6 6 6 7 7 6 7 7 8 8 8 6 8 7 8 8 6 7 6 8 7 8 6 7 8 6 7 7 7 8 8 7 8 7 6 6 6 6 7 7 7 7 8 8 8 8 7 8 8 7 6 8 8 6 8 7 7 8 8 7 8 6 6 6 6 7 7 7 8 8 8 7 8 7 6 8 7 7 8 8 7 6 6 6 6 7 7 8 8 7 7 7 7 8 8 6 6 6 7 7 8 7 7 8 6 6 7 7 7 6 7,1099,221,83.257576,6 7 8 7 7 7 7 7 6 7 6 6 7 6 7 6 7 8 7 6 8 6 7 7 7 6 8 8 7 8 6 6 7 6 7 7 6 7 7 8 5 6 7 7 6 6 7 7 7 7 7 7 7 7 6 6 7 6 7 6 8 6 7 8 7 7 7 6 8 7 7 6 6 6 6 7 6 7 8 6 7 6 7 7 8 7 7 8 7 5 7 7 6 7 7 6 7 7 6 6 6 7 7 7 6 5 7 7 7 7 6 8 8 7 8 6 5 6 6 7 7 6 7 7 6 6 8 7 7 7 6 6 8 7 7 6 4 6 6 8 6 8 7 6 7 6 6 7 7 6 4 6 7 7 7 6 6 7 6 5 6 6 7 6 6
518,11,2,3,11,0 0 1 1 0 1 0 1 0 1 1,5 6,,,,,1166,154,88.333333,6 7 7 6 6 6 7 7 6 7 8 8 8 8 8 8 7 7 8 7 7 7 8 7 6 8 7 7 8 6 6 8 7 8 6 6 8 8 6 7 8 7 7 7 6 6 7 7 6 6 6 7 7 7 8 8 8 8 8 8 7 8 7 7 7 8 6 8 7 7 8 6 8 7 8 6 8 8 7 8 7 6 7 7 6 6 6 7 7 8 8 8 8 8 7 8 7 7 7 6 8 7 7 6 8 7 6 8 7 6 7 7 6 6 6 7 8 8 8 8 7 8 7 7 6 8 7 6 8 6 6 7 7 6 6 7 8 8 8 7 8 7 6 8 6 6 7 7 6 7 8 8 7 8 6 6 7 7 7 8 7 6 7 7 6,943,377,71.439394,5 6 7 7 7 7 6 5 5 6 5 6 5 5 5 4 5 7 6 7 6 6 5 6 6 5 6 6 5 7 6 5 7 5 7 6 6 6 7 7 5 7 6 6 5 5 6 6 6 6 6 5 5 6 6 6 5 5 4 5 7 7 7 6 5 6 6 6 6 5 6 6 5 6 6 6 5 6 6 5 5 5 6 6 5 5 5 6 6 5 5 4 4 5 6 6 6 5 6 5 5 5 5 5 4 5 5 4 5 6 7 6 5 5 6 7 6 6 5 5 6 6 6 6 5 4 6 5 5 6 6 7 6 5 6 7 6 6 6 6 5 7 5 5 6 6 7 6 6 7 5 7 6 6 6 6 6 7 6 6 6 5 6 6 5
519,11,2,3,11,0 0 1 1 0 1 0 1 1 0 1,5 6,,,,,1111,209,84.166667,6 6 5 7 6 7 7 7 6 7 7 7 7 7 7 7 6 7 7 8 7 8 7 5 7 7 7 7 7 7 6 7 8 7 6 7 7 7 7 5 7 7 6 7 6 6 6 5 7 6 7 7 7 7 7 7 7 7 7 7 7 7 8 7 8 7 7 7 7 7 7 6 7 8 7 7 7 7 5 7 6 6 6 5 7 6 7 7 7 7 7 7 7 7 7 7 8 7 8 7 7 7 7 6 7 8 7 7 5 6 6 5 7 6 7 7 7 7 7 7 7 7 8 7 7 7 7 6 7 7 6 6 5 7 6 7 7 7 7 7 7 8 7 7 6 6 6 5 7 7 7 7 7 7 7 6 6 5 7 7 7 6 6 7 6,962,358,72.878788,6 7 7 6 6 5 6 7 6 7 6 7 5 6 6 6 7 7 7 6 5 7 6 7 6 6 5 6 5 5 6 5 6 6 6 6 6 6 6 6 5 5 7 6 6 6 7 7 6 5 5 6 7 7 6 7 5 6 7 7 7 7 5 5 7 7 6 5 5 6 5 5 5 6 6 5 5 5 6 6 7 6 6 6 6 5 6 6 7 5 6 5 6 7 7 6 5 5 7 6 5 5 6 5 5 6 5 6 6 6 6 5 6 6 7 7 5 6 6 7 6 6 6 6 6 5 5 6 6 6 6 5 5 6 6 6 5 6 6 5 5 5 6 6 6 5 5 5 6 5 4 5 5 6 6 5 5 5 5 5 5 5 6 5 6
520,11,2,3,11,0 0 1 1 0 1 0 1 1 1 0,5 6,,,,,1177,143,89.166667,8 7 6 8 7 8 7 7 8 7 7 7 8 6 7 7 7 7 7 7 7 7 7 6 8 6 7 7 8 8 7 8 7 6 7 8 7 7 8 6 7 7 7 7 8 8 7 6 8 7 8 7 7 7 7 7 8 6 7 7 7 7 7 7 7 7 8 6 7 7 8 7 8 7 6 8 7 7 6 7 7 8 7 6 8 7 8 7 7 7 7 8 6 7 7 7 7 7 7 8 6 7 7 7 8 7 8 7 6 8 7 6 8 7 8 7 7 7 8 6 7 7 7 7 8 6 7 7 8 8 8 7 6 8 7 7 7 7 8 7 7 7 8 6 7 8 7 6 8 7 7 7 7 7 8 8 7 6 7 7 7 8 7 7 8,989,331,74.924242,5 6 6 7 6 6 6 6 6 5 5 5 6 6 5 5 6 6 6 6 6 6 6 6 6 7 6 7 7 6 7 7 6 7 6 7 7 6 7 7 7 6 7 6 7 4 5 5 6 5 5 5 5 6 6 5 5 6 5 4 7 7 5 5 7 5 6 6 7 7 6 6 7 6 6 6 6 5 7 6 6 5 5 5 6 5 4 5 5 6 5 5 5 5 6 6 5 5 6 6 6 6 6 6 6 5 5 6 6 6 6 6 7 6 5 6 7 6 6 6 6 6 5 5 7 6 6 6 6 5 6 6 7 8 6 6 8 7 6 6 6 5 8 6 6 5 7 7 7 6 7 7 6 6 7 6 7 7 6 7 6 7 7 6 7
521,11,2,3,11,0 0 1 1 0 1 1 0 0 1 1,5 6,,,,,891,429,67.500000,5 5 6 6 6 6 6 5 5 5 4 5 5 5 5 4 5 6 5 6 6 6 5 6 6 5 6 6 5 6 6 5 6 5 6 6 5 5 6 6 4 6 5 5 5 5 5 6 6 6 6 6 5 5 4 5 5 5 5 4 6 5 6 6 6 5 6 5 6 6 5 6 5 6 5 6 5 5 6 4 5 5 5 6 6 6 6 6 5 4 5 5 5 5 6 5 6 6 6 6 5 6 6 6 5 6 6 5 6 5 5 6 6 6 6 5 4 5 5 5 6 5 6 6 6 5 6 6 5 6 5 5 6 6 6 5 4 5 5 6 5 6 6 5 6 5 5 6 6 5 4 5 6 5 6 5 5 6 5 4 6 5 5 5 5,875,445,66.287879,5 5 6 5 6 6 6 5 5 5 4 5 4 5 5 4 5 6 5 6 6 6 5 6 6 5 6 6 5 6 6 5 6 5 6 6 5 5 6 6 4 6 5 5 5 5 5 5 5 6 6 6 5 5 4 5 5 5 5 4 5 5 6 6 6 5 5 4 5 5 4 6 5 6 5 6 5 5 6 4 5 5 5 5 6 6 6 6 5 4 5 5 5 5 5 5 6 6 6 5 4 5 5 6 5 6 6 5 6 5 5 6 6 6 6 5 4 5 5 5 6 5 6 6 6 5 6 6 5 6 5 5 6 6 6 5 4 5 5 6 5 6 6 5 6 5 5 6 6 5 4 5 6 5 6 5 5 6 5 4 6 5 5 5 5
522,11,2,3,11,0 0 1 1 0 1 1 0 1 0 1,5 6,,,,,1166,154,88.333333,6 6 7 7 7 6 6 7 6 7 8 8 8 7 8 8 6 6 8 7 8 7 8 7 6 7 8 8 8 7 7 8 7 7 7 7 8 8 6 7 8 6 6 7 6 6 6 7 7 7 6 6 7 7 8 8 8 7 8 8 6 8 7 8 7 8 6 7 8 8 8 7 8 7 7 7 8 8 7 8 6 6 6 7 7 7 6 6 7 8 8 8 7 8 6 8 7 8 7 6 7 8 8 7 8 7 7 8 7 6 6 7 7 7 6 7 8 8 8 7 6 8 7 8 6 7 8 7 8 7 6 6 7 7 7 7 8 8 8 6 8 7 6 7 7 6 6 7 7 7 8 8 6 8 6 6 6 7 7 8 6 6 6 7 6,986,334,74.696970,6 6 5 5 6 6 7 6 6 6 6 5 6 7 6 7 6 5 4 4 6 6 6 6 5 4 5 6 6 6 5 5 5 6 5 6 6 6 6 7 6 7 6 5 6 6 6 5 6 7 7 7 6 6 5 6 7 7 6 7 5 5 5 6 6 6 6 5 5 6 5 6 6 6 7 7 7 7 7 7 6 6 5 6 7 7 6 6 6 6 6 7 6 5 6 5 5 6 5 7 6 6 7 6 6 6 7 7 7 5 5 6 7 7 6 5 5 5 6 5 6 6 6 6 7 7 7 6 7 7 5 5 6 6 6 5 6 6 6 6 6 6 7 7 6 5 6 6 6 5 6 5 6 5 6 6 7 7 6 7 7 6 7 6 6
523,11,2,3,11,0 0 1 1 0 1 1 0 1 1 0,5 6,,,,,1166,154,88.333333,6 6 8 8 7 8 8 6 6 6 6 7 7 7 7 6 6 8 7 7 8 7 7 8 8 7 8 8 7 8 7 7 7 7 7 8 7 7 8 8 6 8 6 6 6 6 6 8 8 7 8 8 6 6 6 7 7 7 7 6 8 7 7 8 7 7 8 7 8 8 7 7 7 7 7 8 7 7 8 6 6 6 6 8 8 7 8 8 6 6 7 7 7 7 8 7 7 8 7 8 7 8 8 7 7 7 8 7 8 6 6 8 8 7 8 6 6 7 7 7 8 7 7 8 8 7 8 7 7 8 6 6 8 8 7 6 6 7 7 8 7 7 8 7 7 6 6 8 8 6 6 7 8 7 8 6 6 8 6 6 8 6 6 6 6,1154,166,87.424242,7 7 8 8 7 7 7 7 7 7 6 6 7 6 6 6 7 8 7 7 8 7 7 8 8 7 8 7 6 8 8 7 6 7 6 8 7 6 8 7 6 8 7 7 7 7 7 8 8 6 7 6 7 7 6 6 7 6 7 6 8 7 7 8 7 6 8 7 8 6 7 8 6 7 6 8 7 7 6 6 7 7 6 8 8 7 8 7 7 6 6 7 6 7 8 7 6 8 6 8 7 8 7 7 6 7 7 6 7 6 6 8 8 8 8 6 6 7 7 7 8 6 7 8 8 7 8 6 6 7 6 6 8 8 8 6 6 7 7 8 6 7 8 7 7 6 7 8 8 6 6 7 8 6 8 7 7 8 7 6 8 7 7 7 7
524,11,2,3,11,0 0 1 1 0 1 1 1 0 0 1,5 6,,,,,1111,209,84.166667,7 7 7 6 6 7 7 7 7 7 7 7 5 7 7 7 7 7 7 6 8 6 7 7 7 7 8 8 5 6 6 5 6 7 6 6 7 7 7 7 7 7 7 7 7 7 7 7 6 6 7 7 7 7 7 7 5 7 7 7 7 7 6 8 6 7 7 7 8 8 5 6 5 6 7 6 7 7 7 7 7 7 7 7 6 6 7 7 7 7 7 5 7 7 7 7 6 8 6 7 7 8 8 6 5 6 6 7 7 7 7 7 6 6 7 7 7 7 5 7 7 7 6 8 7 7 8 6 5 6 7 7 7 6 6 7 7 7 5 7 7 6 7 7 6 7 7 7 6 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7,1038,282,78.636364,7 7 7 7 6 7 7 7 7 7 7 7 6 6 6 7 7 7 5 6 7 5 7 7 7 7 7 7 5 7 6 6 5 7 6 7 6 6 7 6 6 7 7 6 7 7 7 7 7 5 7 7 7 7 6 7 6 6 6 7 7 5 6 7 6 7 7 6 6 6 6 6 6 6 7 7 6 6 6 6 7 7 6 7 6 5 7 7 7 6 6 6 7 6 7 5 5 8 6 6 6 7 6 5 5 5 7 6 6 6 6 7 6 6 7 6 6 5 7 7 7 5 6 8 6 6 7 5 5 7 6 6 6 6 6 5 6 6 7 6 6 6 7 6 6 6 5 6 7 5 5 6 6 5 7 6 6 6 6 5 7 6 6 6 6
525,11,2,3,11,0 0 1 1 0 1 1 1 0 1 0,5 6,,,,,1166,154,88.333333,8 7 8 7 6 6 8 8 8 8 8 6 6 7 7 8 7 8 7 7 7 7 6 8 6 7 7 7 6 7 6 6 7 7 6 7 6 7 6 8 8 8 7 8 8 8 7 8 7 6 6 8 8 8 8 6 6 7 7 8 8 7 7 7 7 6 6 7 7 7 6 6 6 7 7 7 6 7 8 8 7 8 7 8 7 6 6 8 8 8 6 6 7 7 8 7 7 7 7 6 7 7 7 6 6 7 7 6 8 8 7 8 7 6 6 8 8 6 6 7 8 7 7 7 6 7 7 6 6 7 8 7 8 7 6 8 8 6 6 8 7 7 6 7 6 8 7 8 7 8 8 6 8 7 6 8 7 8 8 8 8 8 7 8 8,995,325,75.378788,5 6 7 7 5 6 7 5 6 5 5 6 5 5 5 6 5 6 6 6 6 6 6 7 7 6 7 7 6 7 5 7 7 6 5 6 6 6 5 7 7 7 7 6 7 4 5 6 6 4 5 6 4 6 6 6 5 5 6 5 7 6 6 6 6 6 7 6 7 6 5 5 7 6 5 6 6 5 7 6 6 5 6 6 5 4 6 5 6 6 5 5 5 5 6 6 6 6 5 6 6 6 5 4 6 5 6 5 6 6 7 7 6 5 6 7 7 6 6 6 7 6 6 6 6 7 6 5 6 6 7 8 7 6 5 7 7 6 6 7 6 7 6 6 5 8 8 7 5 8 7 6 7 6 6 8 7 6 7 6 6 8 7 7 7
526,11,2,3,11,0 0 1 1 0 1 1 1 1 0 0,5 6,,,,,1166,154,88.333333,7 8 7 7 8 6 6 8 7 8 7 8 6 7 7 7 8 6 7 8 6 8 8 7 6 7 6 6 6 7 8 6 8 7 8 7 8 7 6 7 7 6 8 8 7 7 8 7 7 8 6 6 8 8 7 8 6 7 7 7 6 7 8 6 8 8 6 7 6 6 6 8 6 8 7 7 8 7 7 7 8 7 8 7 7 8 6 6 8 7 8 6 7 7 6 7 8 6 8 6 7 6 6 8 6 8 7 8 7 7 8 7 7 8 6 8 7 8 6 7 6 7 8 6 6 7 6 8 6 7 7 8 7 7 8 8 7 8 6 6 7 8 6 7 8 7 8 7 7 8 7 8 6 7 6 7 8 7 8 7 6 7 8 8 7,1138,182,86.212121,7 8 6 7 8 7 7 6 7 7 6 7 6 5 8 7 8 7 8 7 6 8 8 7 7 7 6 6 7 7 7 7 8 6 8 5 8 8 7 7 7 7 8 5 7 7 7 6 7 7 7 7 7 8 6 7 7 6 8 7 7 8 6 6 7 7 7 7 6 6 7 7 7 8 6 5 8 8 7 7 8 7 7 7 6 7 7 7 7 7 7 7 6 8 6 7 7 6 7 6 7 6 6 7 7 7 6 8 7 7 8 7 6 8 7 7 7 8 7 6 7 8 8 6 7 6 6 8 7 6 7 7 7 5 7 7 7 8 7 7 8 8 7 6 8 7 7 7 5 6 7 7 7 8 7 7 7 7 5 7 7 7 7 4 7
527,11,2,3,11,0 0 1 1 1 0 0 0 1 1 1,5 6,,,,,891,429,67.500000,6 5 5 6 6 6 5 5 6 5 6 5 6 6 5 6 5 5 5 4 5 4 5 5 6 6 5 5 6 6 6 6 4 6 6 6 5 5 6 5 6 5 5 5 6 6 5 5 6 6 6 5 5 5 6 5 6 6 5 6 5 5 4 5 4 5 6 6 5 5 6 6 6 4 6 6 5 5 5 6 5 6 5 5 6 6 6 5 5 6 5 6 6 5 5 5 4 5 4 6 6 5 5 6 6 4 6 5 5 6 5 5 6 6 6 5 6 5 6 6 5 5 4 5 6 6 5 6 6 6 6 5 5 6 6 5 6 5 6 5 5 4 6 6 6 6 5 5 6 5 6 5 5 5 6 6 5 5 5 6 5 6 5 5 6,780,540,59.090909,4 4 4 4 4 4 4 4 3 4 5 4 4 5 4 4 4 5 4 4 5 4 4 4 5 5 5 5 5 4 4 5 4 4 4 5 4 4 4 5 5 4 4 4 4 5 5 5 5 5 5 5 4 4 5 4 4 5 4 4 5 4 4 5 4 4 5 5 5 5 4 4 5 4 4 5 4 4 5 4 4 6 5 5 6 5 5 5 5 6 5 5 6 4 5 5 4 5 4 6 5 5 5 5 6 4 5 4 5 6 5 5 6 5 5 5 6 5 5 5 5 5 4 5 6 5 5 5 5 5 6 5 5 6 4 5 6 5 5 5 5 4 6 4 5 6 5 5 5 5 6 4 5 4 5 6 5 5 5 5 5 6 4 5 5
528,11,2,3,11,0 0 1 1 1 0 0 1 0 1 1,5 6,,,,,1166,154,88.333333,7 6 7 8 7 8 8 7 7 7 6 7 7 6 6 6 6 8 6 8 8 8 7 7 8 6 8 8 7 8 7 7 8 6 7 8 7 6 8 7 6 8 6 7 7 7 6 7 8 7 8 8 7 7 6 7 7 6 6 6 8 6 8 8 8 7 8 6 8 8 7 7 7 8 6 8 7 6 7 6 6 7 6 7 8 7 8 8 7 6 7 7 6 6 8 6 8 8 8 8 6 8 8 7 7 8 8 7 7 7 6 7 8 7 8 7 6 7 7 6 8 6 8 8 8 6 8 7 7 8 7 6 7 8 7 7 6 7 7 8 6 8 8 6 7 7 6 7 8 7 6 7 8 6 8 7 6 7 7 6 8 7 6 7 7,1099,221,83.257576,6 7 6 7 7 8 7 7 6 7 5 7 6 7 7 6 7 8 6 7 8 6 7 7 7 6 8 8 6 7 6 6 6 7 7 7 7 6 7 8 6 8 7 7 6 6 6 6 7 7 7 7 7 7 5 7 6 7 7 6 7 6 8 8 5 7 7 6 7 7 6 7 7 6 7 8 7 7 8 6 7 6 6 7 7 7 7 8 6 4 6 6 6 6 7 6 7 7 6 7 6 7 7 7 6 7 7 7 7 6 6 8 6 7 7 6 4 6 6 6 8 6 7 8 8 7 8 7 6 7 6 6 7 6 6 6 5 6 6 8 7 7 8 7 7 6 6 7 7 6 5 6 7 6 7 7 7 8 7 6 7 6 7 7 6
529,11,2,3,11,0 0 1 1 1 0 0 1 1 0 1,5 6,,,,,1166,154,88.333333,7 7 8 8 7 8 7 6 7 6 6 6 6 7 7 6 7 7 7 8 8 8 6 8 8 7 8 8 6 8 7 6 8 7 7 8 6 7 8 8 6 7 7 6 7 7 7 8 8 7 8 7 6 6 6 6 6 7 7 6 7 7 8 8 8 6 8 7 8 8 6 7 6 8 7 8 6 7 8 6 7 7 7 8 8 7 8 7 6 6 6 6 7 7 7 7 8 8 8 8 7 8 8 7 6 8 8 6 8 7 7 8 8 7 8 6 6 6 6 7 7 7 8 8 8 7 8 7 6 8 7 7 8 8 7 6 6 6 6 7 7 8 8 7 7 7 7 8 8 6 6 6 7 7 8 7 7 8 6 6 7 7 7 6 7,1099,221,83.257576,6 6 7 7 6 6 7 6 6 6 5 6 6 6 6 4 6 6 7 6 7 7 6 7 7 6 7 7 6 7 7 7 6 6 6 7 6 6 7 7 5 7 6 6 6 6 7 8 7 7 6 8 6 6 5 6 6 6 6 4 6 7 5 8 8 6 7 6 8 8 6 7 7 7 6 8 7 6 8 5 6 6 7 8 7 7 7 7 7 6 7 7 6 7 7 7 6 8 7 7 6 8 8 7 7 7 8 6 8 6 7 7 7 7 7 7 6 7 7 6 7 7 7 7 7 6 7 7 6 7 6 7 7 8 7 7 6 7 7 8 7 6 8 7 7 6 7 8 7 7 6 6 8 7 7 6 7 7 7 6 8 6 7 7 7
530,11,2,3,11,0 0 1 1 1 0 0 1 1 1 0,5 6,,,,,891,429,67.500000,6 5 5 6 6 6 5 5 6 5 6 5 6 6 5 6 5 5 5 4 5 4 5 5 6 6 5 5 6 6 6 6 4 6 6 6 5 5 6 5 6 5 5 5 6 6 5 5 6 6 6 5 5 5 6 5 6 6 5 6 5 5 4 5 4 5 6 6 5 5 6 6 6 4 6 6 5 5 5 6 5 6 5 5 6 6 6 5 5 6 5 6 6 5 5 5 4 5 4 6 6 5 5 6 6 4 6 5 5 6 5 5 6 6 6 5 6 5 6 6 5 5 4 5 6 6 5 6 6 6 6 5 5 6 6 5 6 5 6 5 5 4 6 6 6 6 5 5 6 5 6 5 5 5 6 6 5 5 5 6 5 6 5 5 6,780,540,59.090909,6 5 5 5 4 6 5 5 6 5 5 4 5 5 5 6 5 5 4 4 5 4 5 5 4 4 5 5 5 5 4 4 4 5 4 5 4 4 5 5 6 5 5 5 6 6 4 5 5 5 6 5 5 5 5 4 6 5 5 6 4 4 4 5 4 4 4 5 5 5 5 5 4 4 5 6 5 5 5 6 5 5 4 5 5 5 6 5 4 4 4 5 4 4 4 4 4 5 4 5 5 5 5 5 5 4 6 5 5 4 4 5 5 5 5 4 4 4 5 4 5 4 4 5 5 6 5 5 5 6 3 4 4 4 4 4 4 4 4 5 4 4 5 5 4 4 4 4 4 4 5 4 5 4 5 5 5 5 4 5 5 6 5 5 6
531,11,2,3,11,0 0 1 1 1 0 1 0 0 1 1,5 6,,,,,1177,143,89.166667,7 7 8 6 7 8 8 6 7 6 7 7 7 7 7 7 7 8 7 8 7 8 7 8 8 7 7 7 7 6 7 7 8 7 7 6 7 7 8 8 7 8 7 6 7 7 7 8 6 7 8 8 6 6 7 7 7 7 7 7 8 7 8 7 8 7 8 7 7 7 7 7 7 8 7 6 7 7 8 7 7 7 7 8 6 7 8 8 6 7 7 7 7 7 8 7 8 7 8 8 7 7 7 7 7 8 6 7 8 7 7 8 6 7 8 6 7 7 7 7 8 7 8 7 8 7 7 7 7 6 7 7 8 6 7 6 7 7 7 8 7 8 8 7 7 7 7 8 6 6 7 7 8 7 8 7 7 8 6 7 8 7 7 6 7,1065,255,80.681818,6 6 7 7 5 7 7 6 6 6 6 6 6 6 6 5 6 7 6 7 6 7 6 6 7 7 6 6 6 7 7 6 7 6 6 7 6 6 7 5 5 7 6 6 6 6 7 7 7 6 8 8 6 6 6 6 5 6 6 5 7 7 7 7 8 6 7 6 7 7 6 7 6 7 6 7 6 6 5 5 6 6 7 7 6 7 8 8 7 6 7 5 7 6 7 6 8 7 8 7 6 7 7 7 6 7 8 6 6 6 7 6 7 8 8 7 5 7 6 7 6 6 7 6 6 5 6 7 6 8 7 6 7 8 8 6 6 7 7 7 6 6 7 6 6 6 6 6 8 6 5 6 8 6 8 6 6 6 6 5 8 6 6 6 6
532,11,2,3,11,0 0 1 1 1 0 1 0 1 0 1,5 6,,,,,1111,209,84.166667,7 7 7 7 7 7 7 5 7 5 8 7 7 7 6 8 7 7 6 6 6 6 7 7 7 7 6 6 7 7 7 7 6 7 7 7 7 6 7 7 8 7 7 5 7 7 7 7 7 7 7 7 5 5 8 7 7 7 6 8 7 6 6 6 6 7 7 7 6 6 7 7 7 6 7 7 7 6 7 8 7 7 7 7 7 7 7 7 5 8 7 7 7 6 7 6 6 6 6 7 7 6 6 7 7 6 7 7 7 7 7 7 7 7 7 5 8 7 7 7 7 6 6 6 7 7 6 7 7 7 7 7 7 7 7 5 8 7 7 7 6 6 7 7 7 7 7 7 7 5 8 7 7 6 7 7 7 7 5 8 7 7 7 5 7,864,456,65.454545,5 4 5 5 5 5 5 5 4 5 5 5 5 5 5 5 5 5 5 4 4 4 4 4 5 5 4 4 4 4 5 5 4 4 4 5 5 4 4 5 5 4 5 5 5 6 5 6 6 6 6 6 6 6 6 5 5 5 5 4 6 6 5 5 5 5 6 6 5 5 5 6 6 5 5 6 6 5 6 6 6 6 6 6 6 6 6 6 7 7 6 6 6 6 6 6 5 5 5 6 6 5 5 6 6 5 6 5 5 5 6 5 5 5 5 6 6 5 5 5 5 5 4 4 5 5 4 5 5 5 6 6 5 5 5 6 6 5 5 5 5 4 5 5 5 6 6 5 5 6 6 5 5 5 5 6 6 5 6 6 5 6 6 6 6
533,11,2,3,11,0 0 1 1 1 0 1 0 1 1 0,5 6,,,,,1177,143,89.166667,8 7 7 8 7 8 6 7 8 7 7 7 6 8 7 7 7 6 7 7 7 7 7 7 8 8 7 7 6 8 7 6 7 8 7 8 7 7 8 7 7 6 7 7 8 8 7 7 8 7 8 6 7 7 7 7 6 8 7 7 6 7 7 7 7 7 8 8 7 7 6 7 6 7 8 8 7 7 7 7 7 8 7 7 8 7 8 6 7 7 7 6 8 7 6 7 7 7 7 8 8 7 7 7 6 7 8 7 7 8 7 7 8 7 8 7 7 7 6 8 6 7 7 7 8 8 7 7 6 8 8 7 7 8 7 7 7 7 6 6 7 7 8 8 7 8 7 7 8 7 7 7 6 7 8 8 7 7 7 7 6 8 7 7 8,989,331,74.924242,7 6 6 7 6 5 6 6 7 7 7 6 6 6 6 6 6 7 7 5 6 5 5 6 7 6 5 6 6 7 6 6 6 6 6 5 5 5 6 5 4 6 5 6 6 7 6 6 8 6 5 7 7 7 7 6 6 6 6 7 7 7 5 6 6 6 8 6 5 7 7 6 5 7 7 4 5 6 5 5 6 6 6 6 7 6 6 7 7 8 6 6 7 7 7 6 5 7 6 7 5 5 7 5 6 6 5 5 6 5 6 6 6 6 7 6 7 6 6 7 6 5 5 6 6 5 6 5 6 6 6 6 6 6 7 6 6 7 7 5 5 6 6 6 6 6 5 7 6 5 6 6 5 5 7 5 6 6 5 5 6 4 5 6 5
534,11,2,3,11,0 0 1 1 1 0 1 1 0 0 1,5 6,,,,,1111,209,84.166667,7 7 7 7 6 6 7 7 7 7 7 7 7 5 7 7 7 7 7 6 8 6 7 7 6 5 8 8 7 7 6 7 6 5 6 7 7 7 6 7 7 7 7 7 7 7 7 7 7 6 6 7 7 7 7 7 7 5 7 7 7 7 6 8 6 7 6 5 8 8 7 6 7 6 5 7 7 7 7 7 7 7 7 7 7 6 6 7 7 7 7 7 5 7 7 7 6 8 6 6 5 8 8 6 7 6 7 7 7 7 7 7 7 6 6 7 7 7 7 5 7 7 6 8 6 5 8 6 7 7 7 7 7 7 6 7 7 7 7 7 7 6 6 5 6 7 7 7 7 7 7 7 7 7 6 7 7 7 7 7 7 7 7 7 7,1038,282,78.636364,6 5 6 6 5 7 6 6 6 5 6 5 6 6 6 5 6 6 5 5 6 5 5 6 6 6 7 7 6 7 5 6 5 5 5 7 6 6 7 7 6 6 6 7 6 6 5 7 6 6 7 6 6 6 6 5 6 6 6 5 7 6 6 7 6 6 6 6 7 7 6 5 6 5 5 7 6 6 7 6 6 6 6 7 7 6 7 6 6 6 5 7 7 6 7 7 6 8 6 7 6 6 7 6 7 6 7 6 7 6 7 7 7 6 6 6 6 5 7 7 7 7 6 8 7 6 6 6 7 7 7 7 7 7 6 7 7 6 7 7 7 6 7 5 6 7 7 7 7 7 7 6 7 7 7 7 7 7 7 7 6 7 7 7 7
535,11,2,3,11,0 0 1 1 1 0 1 1 0 1 0,5 6,,,,,1265,55,95.833333,8 7 7 8 8 7 8 8 8 8 8 7 8 7 8 8 7 8 8 8 8 8 7 7 7 7 8 8 8 8 8 8 8 7 8 8 7 8 7 7 8 8 7 8 8 8 7 7 8 8 7 8 8 8 8 7 8 7 8 8 8 8 8 8 8 7 7 7 8 8 8 8 8 8 7 8 7 8 7 8 7 8 7 7 8 8 7 8 8 8 7 8 7 8 8 8 8 8 8 7 7 8 8 8 8 8 8 7 7 8 7 7 8 8 7 8 8 7 8 7 8 8 8 8 7 7 8 8 8 8 8 7 7 8 8 8 8 7 8 8 8 8 7 7 8 8 7 7 8 8 8 7 8 8 7 8 7 7 8 8 8 8 7 8 8,1100,220,83.333333,8 8 8 7 6 7 5 8 8 8 7 6 6 7 7 8 8 6 7 6 7 8 7 8 7 6 6 7 8 8 6 6 7 6 7 6 6 6 6 7 7 6 8 8 7 8 7 7 6 6 7 6 8 8 6 6 7 8 7 8 6 6 7 7 8 6 6 6 7 7 7 6 6 6 6 7 7 7 8 8 8 7 7 6 7 7 8 5 7 5 7 7 7 7 5 6 7 6 7 5 5 6 6 7 7 7 7 7 8 6 6 7 7 8 8 6 6 7 7 7 6 6 6 6 6 6 7 8 8 8 5 6 7 7 7 5 5 6 6 7 7 6 7 7 8 4 5 6 6 6 6 6 7 6 7 5 6 6 6 6 6 6 7 7 6
